name,code
09广汇质,104021
09城控质,104022
09万业质,104023
09国阳质,104024
09首置质,104025
09福田质,104026
09华发质,104028
09万通质,104029
09京综质,104030
09隧道质,104032
09富力质,104033
09苏高质,104035
09沪江质,104036
09三友质,104037
09宁高质,104038
09皖通质,104039
09黄浦质,104040
09招金质,104041
09紫江质,104043
10连云质,104044
10中质G1,104045
10中质G2,104046
10首质01,104047
10首质02,104048
10营口质,104049
石化质01,104051
石化质02,104052
10泰豪质,104053
10中铁Z3,104054
10中铁Z4,104055
10龙质01,104056
10龙质02,104057
10豫园质,104058
10重钢质,104059
11西01质,104061
11西02质,104062
11龙01质,104063
11龙02质,104064
11上港质,104065
11大01质,104066
11南钢质,104067
11东营质,104814
11广汇质,104815
11三门质,104817
11牟平质,104818
11潍东质,104820
11吉城质,104821
11舟山质,104823
11中煤质,104824
11景德质,104825
11北港质,104826
11新奥质,104827
11抚州质,104828
11沈国质,104830
11惠通质,104831
11泰山质,104832
11牡国质,104834
11兴泸质,104835
11盘锦质,104836
11武经质,104837
11鑫泰质,104839
11临汾质,104840
11渝津质,104841
11合城质,104842
11绥化质,104843
11筑城质,104844
11横店质,104845
11渝富质,104846
11甬交质,104847
10桂林质,104848
11华泰质,104850
10玉01质,104851
10玉02质,104852
10太重质,104853
11渝轻质,104855
10九华质,104857
10盐质01,104858
10盐质02,104859
10龙源质,104860
09陕煤质,104861
10闽能质,104862
10榆城质,104863
11外滩质,104864
10苏海质,104865
10杭交质,104866
11石城质,104867
10沈煤质,104868
10沪化质,104869
10镇交质,104871
10复星质,104872
10通经质,104873
10红质01,104874
10红质02,104875
11海控质,104876
10渝南质,104877
10天业质,104880
10吴江质,104881
10宁高质,104882
10楚雄质,104883
10西子质,104884
10冀交质,104885
10云投质,104886
10渝交质,104887
10华靖质,104888
10冶色质,104889
10凯迪质,104890
10通辽质,104891
10寿光质,104892
10丹东质,104893
10洪市质,104894
10德州质,104895
10芜开质,104896
10襄投质,104897
10攀国质,104898
10浦质01,104899
10浦质02,104900
10营债质,104901
10赤峰质,104902
10盐东质,104903
10长投质,104904
10南昌质,104905
10芜质01,104906
10芜质02,104907
10苏交质,104908
10宜兴质,104909
10鞍城质,104911
10鄂国质,104912
10通产质,104913
09榕建质,104914
10镇水质,104915
10红谷质,104916
10阜阳质,104918
10鲁商质,104919
10郴州质,104921
10长高质,104922
10北汽质,104923
09沈国质,104925
09青国质,104926
09海航质,104927
09铁岭质,104928
09盘锦质,104930
09临海质,104931
09宜城质,104932
09南质1,104933
09南质2,104934
09南通质,104935
09鹤城质,104936
10辽源质,104937
09吉安质,104939
09咸城质,104940
10镇城质,104941
09江阴质,104942
09高桥质,104943
09株城质,104944
09虞水质,104945
09扬城质,104946
09合建质,104947
09锡交质,104948
09常投质,104949
09渝能质,104950
09淮城质,104951
09赣州质,104952
09岳城质,104953
09武进质,104954
09蓉工质,104957
09长经质,104958
09清控质,104959
09保利质,104960
09武城质,104961
09宁交质,104962
09张江质,104963
09龙湖质,104964
09潍投质,104965
09闽漳质,104967
09杭城质,104968
09豫投质,104969
09三质01,104970
09三质02,104971
09绵投质,104972
09昆创质,104973
09镇城质,104974
09济城质,104975
09永煤质,104976
09百联质,104977
09津质1,104978
09津质2,104979
09津质3,104980
09长城质,104982
09六城质,104984
09浙能质,104985
09春华质,104986
08云煤质,104987
09渝隆质,104988
08渝交质,104989
08锡公质,104990
08海航质,104991
08苏交质,104992
08云投质,104994
08合建质,104995
08常城质,104996
08苏高质,104997
08广纸质,104999
06马钢质,105001
07云化质,105003
07深高质,105006
08上汽质,105008
08赣粤质,105009
08中远质,105010
08石化质,105011
08上港质,105012
08青啤质,105013
08宝钢质,105016
08葛洲质,105017
08江铜质,105018
0102企质,105900
0201企质,105901
0204企质,105902
0205企质,105903
0207企质,105904
0288企质,105905
0301企质,105906
0302企质,105907
0303企质,105908
0304企质,105909
0305企质,105910
0306企质,105911
0307企质,105912
0308企质,105913
0309企质,105914
0310企质,105915
0311企质,105916
0483企质,105917
0485企质,105918
0486企质,105919
0488企质,105920
0489企质,105921
0490企质,105922
0501企质,105923
0502企质,105924
0503企质,105925
0505企质,105926
0506企质,105927
0508企质,105928
0509企质,105929
0510企质,105930
0511企质,105931
0512企质,105932
0516企质,105933
0517企质,105934
0518企质,105935
0519企质,105936
0520企质,105937
0521企质,105938
0522企质,105939
0523企质,105940
0525企质,105941
0527企质,105942
0528企质,105943
0529企质,105944
0601企质,105945
0602企质,105946
0603企质,105947
0604企质,105948
0605企质,105949
0606企质,105950
0607企质,105951
0608企质,105952
0609企质,105953
0610企质,105954
0701企质,105955
0702企质,105956
9902企质,105957
9903企质,105958
0101企质,105959
0203企质,105960
09新质01,106000
09皖质01,106001
09豫质01,106002
09川质01,106003
09重庆质,106004
09辽质01,106005
09天津质,106006
09鲁质01,106007
09江苏质,106008
09吉质01,106009
09青岛质,106010
09鄂质01,106011
09青海质,106012
09冀质01,106013
09蒙质01,106014
09陕质01,106015
09黑质01,106016
09云南质,106017
09浙质01,106018
09大连质,106019
09川质02,106020
09鄂质02,106021
09桂质01,106022
09北京质,106023
09沪质01,106024
09豫质02,106025
09湖南质,106026
09福建质,106027
09宁夏质,106028
09江西质,106029
09贵州质,106030
09皖质02,106031
09广东质,106032
09厦门质,106033
09海南质,106034
09山西质,106035
09甘肃质,106036
09宁波质,106037
09深圳质,106038
09新质02,106039
09鲁质02,106040
09辽质02,106041
09吉质02,106042
09桂质02,106043
09黑质02,106044
09蒙质02,106045
09冀质02,106046
09沪质02,106047
09浙质02,106048
09陕质02,106049
10地质01,106050
10地质02,106051
10地质03,106052
10地质04,106053
10地质05,106054
10地质06,106055
10地质07,106056
10地质08,106057
10地质09,106058
10地质10,106059
10贴质04,107030
10贴质05,107031
10贴质07,107033
10贴质08,107034
10贴质09,107035
10贴质10,107036
10贴质11,107037
10贴质12,107038
10贴质13,107039
10贴质14,107040
10贴质15,107041
10贴质16,107042
10贴质17,107043
10贴质18,107044
10贴质19,107045
11贴质01,107046
11贴质02,107047
10贴质02,107208
南山转债,110002
厦工转债,110004
西洋转债,110005
龙盛转债,110006
王府转债,110008
包钢转债,110010
石化转债,110015
招行转债,110036
歌华转债,110037
浦发转债,110059
赤化转债,110227
金鹰转债,110232
五洲转债,110368
山鹰转债,110567
大荒转债,110598
恒源转债,110971
国债0210,100210
国债0215,100215
国债0307,100307
国债0311,100311
国债0407,100407
国债0503,100503
国债0504,100504
国债0509,100509
国债0511,100511
国债0512,100512
国债0513,100513
国债0601,100601
国债0603,100603
国债0604,100604
国债0605,100605
国债0606,100606
国债0609,100609
国债0610,100610
国债0612,100612
国债0613,100613
国债0616,100616
国债0617,100617
国债0618,100618
国债0619,100619
国债0620,100620
国债0701,100701
国债0703,100703
国债0704,100704
国债0705,100705
国债0706,100706
国债0707,100707
国债0710,100710
国债0711,100711
国债0713,100713
国债0714,100714
国债0717,100717
国债0718,100718
国债0720,100720
国债0801,100801
国债0802,100802
国债0803,100803
国债0804,100804
国债0805,100805
国债0806,100806
国债0810,100810
国债0811,100811
国债0812,100812
国债0813,100813
国债0814,100814
国债0816,100816
国债0817,100817
国债0818,100818
国债0819,100819
国债0820,100820
国债0821,100821
国债0822,100822
国债0823,100823
国债0824,100824
国债0825,100825
国债0826,100826
国债0901,100901
国债0902,100902
国债0903,100903
国债0904,100904
国债0905,100905
国债0908,100908
国债0909,100909
国债0910,100910
国债0911,100911
国债0912,100912
国债0914,100914
国债0915,100915
国债0916,100916
国债0917,100917
国债0918,100918
国债0919,100919
国债0920,100920
国债0921,100921
国债0922,100922
国债0923,100923
国债0924,100924
国债0925,100925
国债0926,100926
国债0927,100927
国债0928,100928
国债0929,100929
国债0930,100930
国债0931,100931
国债0932,100932
国债1002,101002
国债1003,101003
国债1004,101004
国债1005,101005
国债1006,101006
国债1007,101007
国债1009,101009
国债1010,101010
国债1011,101011
国债1012,101012
国债1014,101014
国债1015,101015
国债1016,101016
国债1018,101018
国债1019,101019
国债1020,101020
国债1021,101021
国债1022,101022
国债1023,101023
国债1024,101024
国债1025,101025
国债1026,101026
国债1027,101027
国债1029,101029
国债1030,101030
国债1031,101031
国债1033,101033
国债1034,101034
国债1035,101035
国债1036,101036
国债1037,101037
国债1039,101039
国债1040,101040
国债1041,101041
国债1101,101101
国债1102,101102
国债1103,101103
国债1104,101104
国债1105,101105
国债1107,101107
国债1108,101108
国债1109,101109
国债1110,101110
国债1111,101111
国债1112,101112
国债1113,101113
国债1315,101315
国债1511,101511
国泰君安,101603
国债1605,101605
国债1606,101606
招商证1,101608
平安证券,101641
中信证券,101647
16桂资03,101650
15深爱01,101651
16云白01,101652
15甘电债,101653
15华邦债,101654
15金科01,101655
15搜特债,101656
东方证券,101657
中银国际,101672
国海证券,101678
09银基债,101688
12盐湖01,101690
13广发01,101691
13大立债,101692
13传化债,101693
13普邦债,101694
13南洋债,101695
12奥飞债,101696
12河钢01,101697
12墨龙01,101698
12南港债,101699
贴债0901,108001
贴债0902,108002
贴债0903,108003
贴债0904,108004
贴债0905,108005
贴债0906,108006
贴债0907,108007
贴债0908,108008
贴债0909,108009
贴债0910,108010
贴债0911,108011
贴债0912,108012
贴债0913,108013
贴债0914,108014
贴债0915,108015
贴债0916,108016
贴债0917,108017
贴债0918,108018
贴债0919,108019
贴债0920,108020
贴债0921,108021
贴债0922,108022
贴债0923,108023
贴债0924,108024
贴债0925,108025
贴债1001,108027
贴债1002,108028
贴债1003,108029
贴债1004,108030
贴债1005,108031
贴债1006,108032
贴债1007,108033
贴债1008,108034
贴债1009,108035
贴债1010,108036
贴债1011,108037
贴债1012,108038
贴债1013,108039
贴债1014,108040
贴债1015,108041
贴债1016,108042
贴债1017,108043
贴债1018,108044
贴债1019,108045
贴债1101,108046
贴债1102,108047
贴债1305,108063
贴债1306,108064
新疆0901,109001
安徽0901,109002
河南0901,109003
四川0901,109004
重庆0901,109005
辽宁0901,109006
天津0901,109007
山东0901,109008
江苏0901,109009
吉林0901,109010
青岛0901,109011
湖北0901,109012
青海0901,109013
河北0901,109014
内蒙0901,109015
陕西0901,109016
龙江0901,109017
云南0901,109018
浙江0901,109019
大连0901,109020
四川0902,109021
湖北0902,109022
广西0901,109023
北京0901,109024
上海0901,109025
河南0902,109026
湖南0901,109027
福建0901,109028
宁夏0901,109029
江西0901,109030
贵州0901,109031
安徽0902,109032
广东0901,109033
厦门0901,109034
海南0901,109035
山西0901,109036
甘肃0901,109037
宁波0901,109038
深圳0901,109039
新疆0902,109040
山东0902,109041
辽宁0902,109042
吉林0902,109043
广西0902,109044
龙江0902,109045
内蒙0902,109046
河北0902,109047
上海0902,109048
浙江0902,109049
陕西0902,109050
地债1001,109051
地债1002,109052
地债1003,109053
地债1004,109054
地债1005,109055
地债1006,109056
地债1007,109057
地债1008,109058
地债1009,109059
地债1010,109060
02电网15,111018
03石油债,111027
06鲁能债,111032
06节能债,111035
08铁岭债,111041
08嘉城投,111042
*ST有色,111043
09绍水务,111049
09许继债,111053
09华西债,111055
09兖城投,111057
09黄城投,111058
10佳城投,111060
11豫中小,111065
11蓉中小,111066
08泰达债,112003
08中粮债,112004
08万科G2,112006
09金街01,112007
09粤高债,112009
09西煤债,112010
10南玻01,112021
11陕气债,112034
11黔轮债,112039
11冀东01,112041
11宗申债,112045
11华孚01,112046
11报喜02,112051
11许继债,112052
11联化债,112059
11西建债,112066
11冀东02,112067
11智光债,112071
11三钢02,112073
12雅致01,112075
12雅致02,112076
11万家债,112084
12圣农01,112086
11亚迪01,112093
11新野02,112098
12乐视02,112099
12东宝债,112105
12太钢03,112106
12冀东01,112113
12冀东03,112115
12湘金01,112128
12华锦债,112129
12亚夏债,112133
12合兴债,112134
12勤上01,112136
12北新债,112139
12基地债,112140
13荣信01,112145
12希努01,112146
12银轮债,112150
12亚达债,112152
12正邦债,112155
12金刚债,112159
13传化债,112161
12德豪债,112165
12河钢02,112166
12濮耐01,112170
12南港债,112173
13广田01,112174
13三九01,112175
13南洋债,112179
12奥飞债,112180
13国元02,112187
13天晟01,112191
14三聚债,112200
14嘉杰债,112202
14锦龙债,112207
14金禾债,112210
14搜特01,112211
14欣旺01,112216
14渝发债,112219
14福星01,112220
14科陆01,112226
14利源债,112227
15岭南债,112242
15金一债,112246
15博彦债,112249
15荣盛03,112258
15中房债,112263
15阳房02,112267
15涪陵01,112269
15金科01,112272
15西部02,112283
15海伟01,112286
15海投债,112287
15证通02,112290
15渝外贸,112291
15京威债,112303
15长影02,112305
15泛控01,112306
16美的债,112310
16铁汉01,112313
16华南01,112314
16太安01,112317
16龙基01,112321
16涪陵01,112322
16海资01,112335
16迪科01,112338
16宝龙02,112341
16劲嘉02,112345
16惠誉01,112346
16惠誉02,112347
16TCL01,112352
16桂资01,112355
16云白01,112364
16峨旅01,112369
16侨城02,112377
16东林01,112380
16华联债,112381
16聚龙债,112388
16凯迪债,112399
16天顺01,112405
16厦港01,112407
16国购03,112417
16中南02,112418
16滨房01,112427
金科次级,116047
国信1401,117506
招商1502,117515
12永鹏债,118019
12南菱01,118021
12润百债,118056
13常机债,118124
13恩悠债,118181
13祥顺达,118221
14通江海,118239
15广投01,118379
15福惠02,118457
14广发03,118911
15广发01,118914
15广发05,118933
澜电01,119002
澜电02,119003
澜电03,119004
浦建收益,119005
宁建03,119008
天电收益,119010
吴中03,119013
吴中04,119014
吴中05,119015
长经04,119213
茂庸03,119289
09金街02,112008
11锡业债,112038
11东控01,112042
15中粮01,112271
15西部01,112282
15中利债,112299
16巨轮01,112330
国债0404,100404
国债1311,101311
09泛海债,112015
02国债⒀,010213
05国债⑼,010509
国开1801,018007
国开19G1,018016
11国债01,019101
11国债18,019118
12国债03,019203
13国债23,019323
14国债04,019404
14国债23,019423
15国债01,019501
15国债09,019509
15国债20,019520
16国债16,019544
16国债18,019546
16国债23,019551
17国债17,019571
18国债03,019585
18国债27,019609
19国债02,019612
20国债04,019630
12盾安债,112100
12盐湖01,112154
国泰一02,119055
14浦发07,119068
12中富01,112087
12华西债,112127
济川转债,110038
09怀化债,111051
12格林债,112142
15国债16,019516
伊力转债,110055
09宏润债,112016
15鄂能01,112252
15山投01,118381
03国债⑶,010303
05国债⑴,010501
农发1902,018082
14国债11,019411
14国债14,019414
15国债12,019512
15国债15,019515
16国债14,019542
16国债21,019549
国债0408,100408
11万方债,112037
11徐工01,112055
12万丰01,112089
12河钢01,112164
15金街01,112273
国安债1,115002
国债0203,100203
国债1611,101611
11晨鸣债,112031
15冀东01,118355
国债1308,101308
国开1802,018008
国开2003,018012
17国债20,019575
09美好债,112012
11国债09,019109
14国债15,019415
15国债06,019506
亨通转债,110056
09东药债,112011
09希望债,112017
14东江01,112217
18国债17,019599
12长安债,112079
18国债16,019598
08中联债,112002
16泛控01,112340
国开1702,018006
15国债24,019524
国债1217,101217
15中利01,118354
14万马01,112215
15国债28,019528
08粤电债,112001
12国创债,112096
12康得债,112137
国债0301,100301
国债1612,101612
12晨鸣债,112144
04国债⑺,010407
05国债⑿,010512
15国债14,019514
贴债0926,108026
08长兴债,111047
16BOE01,112358
华安转债,110067
12万向债,112080
16中城01,118520
17国债06,019560
10国债16,019016
14国债01,019401
顾家转债,113518
15辉煌01,112237
龙净转债,110068
14中弘债,112234
15荣盛01,112253
13土楼债,118081
15铜仁01,118435
13国债04,019304
国债1614,101614
12太钢01,112078
新钢转债,110003
16航空债,112316
16国债13,019541
10中关村,111061
15国债19,019519
11国债07,019107
健友转债,113579
迪贝转债,113546
东时转债,113575
13国债20,019320
16十四01,118484
12芭田债,112149
11东控02,112043
12金风01,112060
国开1302,018002
16白药01,112318
航信转债,110031
15花样02,112309
18国债13,019595
纵横转债,113573
11常山债,112063
13广发01,112181
16宝龙债,112315
16奥瑞金,112373
12隆平债,112064
11国星债,112083
11新兴01,112026
11安泰01,112049
11中粮01,112058
10国债35,019035
13国债06,019306
国债1001,101001
16红楼债,112349
15株高01,118340
12蓝标01,112135
12粤电债,112162
好客转债,113542
07中关村,111036
16蓟城01,118533
苏农转债,113516
国债998,101998
海澜转债,110045
13婷美债,118132
国债912,101912
太平转债,113627
大参转债,113605
无锡转债,110043
XD台华转,113525
江苏1510,109677
14怡亚债,112228
14国债21,019421
杭银转债,110079
12金螳01,112118
12亚厦债,112097
15濮耐01,112255
10国债06,019006
15亚迪01,112264
14欧菲债,112198
国开2006,018015
澄星转债,110078
14白药01,112229
财通转债,113043
12三维债,112168
11报喜01,112050
16圣乙债,118511
永鼎转债,110058
嘉泽转债,113039
12江泥01,112112
国债1528,101528
11亚迪02,112190
14机电01,112201
大丰转债,113530
18国债07,019589
12云内债,112107
14万里债,112221
16国债25,019553
11柳工02,112033
景20转债,113602
15荣盛02,112257
16万楼01,118506
15银亿01,112308
12大康债,112102
15东华02,112280
06鄂能债,111031
12安泰债,112101
19国债15,019625
10国债08,019008
江山转债,113625
12瑞泽债,112189
07国债17,019717
国债0410,100410
广汇转债,110072
15东集01,117008
国贸转债,110033
15国债23,019523
13大立债,112176
华体转债,113574
17国债01,019555
08甬交投,111040
宝信转债,110039
12福发债,112117
15亿阳01,118419
11富阳债,111063
12柳工债,112065
09津滨债,112018
16万维01,112393
13国债08,019308
桐昆转债,113020
美兰08,119229
杭电转债,113505
光大转债,113011
嘉澳转债,113502
15振业债,112238
15暴风债,118478
17国债13,019567
16歌尔01,112384
11徐工02,112124
紫银转债,113037
15文山债,118436
11建能债,112040
南银转债,113050
国债904,101904
江苏1601,109808
08西城投,111045
06国债⒇,010620
电气转债,113008
12新都债,112062
11长交债,111064
塞力转债,113601
15国债26,019526
12富春01,112088
14山证01,112218
15中城04,118451
宏辉转债,113565
11国债10,019110
烽火转债,110062
11国债11,019111
君禾转债,113567
利群转债,113033
晨丰转债,113628
04国债⑽,010410
国投转债,110013
12科伦02,112153
东风转债,113030
12科陆01,112157
16蓝标债,112320
16丰兴01,118503
11国债22,019122
荣泰转债,113606
16皋沿01,118479
翔港转债,113566
12莱士债,112167
苏银转债,110053
13神农债,118238
16昆仑01,112311
进出1912,018062
深南优09,116132
12科伦01,112126
16奥园01,118489
湖盐转债,110071
14长证债,112232
16掌趣01,112392
16海资02,112357
花王转债,113595
15司尔债,112295
15利尔01,112266
18国债23,019605
贴债1405,108071
国债1320,101320
国债1505,101505
10南玻02,112022
12毅昌01,112160
19国债06,019616
华海转债,110076
15金一01,118403
浙商转债,113022
皖天转债,113631
国债1303,101303
贵广转债,110052
15金鸿债,112276
广电转债,110044
11东磁债,112057
华钰转债,113027
12派特01,118026
12恒邦债,112119
09宜化债,112019
文灿转债,113537
正裕转债,113561
12康盛债,112095
15华控债,118397
14中山债,112212
国君转债,113013
15中南01,118345
15中城03,118450
15新华联,118327
16国债10,019538
杭叉转债,113622
12东飞02,118080
16国债03,019531
18国债11,019593
17国债16,019570
12浙天台,118095
国债1313,101313
威派转债,113608
14国债29,019429
中海转债,110017
长久转债,113519
09湖交投,111056
13腾晋03,118214
15华控02,118420
吉视转债,113007
12制药债,112132
17国债08,019562
恒丰转债,110019
14漳发债,112233
12冠耀集,118057
新凤转债,113508
奇精转债,113524
05神华债,111028
20国债06,019632
伟20转债,113607
国债0505,100505
广东1514,109629
15阳光01,118325
嘉元转债,118000
上机转债,113586
澜沧江3,119031
永安转债,113609
10并高铁,111062
山玻转债,111001
国债1207,101207
春秋转债,113577
桃李转债,113544
15道桥债,118398
12国债18,019218
08国债14,019814
国债1028,101028
国债1509,101509
天目转债,113564
威帝转债,113514
景旺转债,113512
12长青债,118046
圆通转债,110046
小康转债,113016
金能转债,113545
鼎信转债,113506
13苏新债,118113
12国债07,019207
维格转债,113527
泉峰转债,113629
16太安债,112336
国开2007,018017
宏发转债,110082
14国信01,118906
隧道转债,110024
赛伍转债,113630
15国债10,019510
15福惠01,118400
凤21转债,113623
广汽转债,113009
15英大01,118919
三一转债,110032
中天转债,110051
润达转债,113588
11国债16,019116
新泉转债,113509
15阳集02,118383
15狮桥05,119136
石英转债,113548
重工转债,113003
新春转债,113568
11国债24,019124
安20转债,113592
金博转债,118001
天马转债,113507
闻泰转债,110081
06国债⒆,010619
韦尔转债,113616
安图转债,113538
参林转债,113533
艾华转债,113504
荣晟转债,113541
长汽转债,113049
13东星债,118105
建工转债,110064
精达转债,110074
冠城转债,110028
灵康转债,113610
欧派转债,113543
绝味转债,113529
国债1114,101114
百达转债,113570
20国债12,019642
10国债19,019019
国债1425,101425
三星转债,113536
13宝悦02,118178
13渤租债,112188
至纯转债,113556
新星转债,113600
中信建投,101601
平安转债,113005
天合转债,118002
火炬转债,113582
12中科债,118015
三祥转债,113572
龙蟠转债,113581
14雏鹰债,112209
沪工转债,113593
航电转债,110042
仙鹤转债,113554
15长经开,118374
08国债05,019805
14长热01,119125
13新明01,118142
常汽转债,113550
安井转债,113513
19国债12,019622
吉视转债,113017
伯特转债,113626
淮矿转债,110065
博特转债,113571
国债1516,101516
百姓转债,113531
瀚蓝转债,110069
国债1507,101507
10煤气01,112023
08国债01,019801
国债1412,101412
曙光转债,113517
国债1013,101013
国债1008,101008
长城转债,113528
彤程转债,113621
12向日01,112091
国金转债,110025
歌华转债,110011
福莱转债,113035
旭升转债,113522
康隆转债,113580
12信威债,118007
益丰转债,113583
13嵊宾馆,118073
13京天债,118194
国债0913,100913
12精彩债,118089
14鸿仪01,118303
13夏远01,118203
13国债18,019318
15豪美01,118331
13东宇债,118191
百合转债,113520
森特转债,113557
国债1506,101506
通威转债,110054
15大重债,117011
千禾转债,113511
